     803.000    0.255576  0.00228668
     808.000    0.264558  0.00231856
     813.000    0.273855  0.00234174
     818.000    0.283479  0.00236379
     823.000    0.293441  0.00238617
     828.000    0.303753  0.00240691
     833.000    0.314428  0.00242367
     838.000    0.325477  0.00243408
     843.000    0.336915  0.00243509
     848.000    0.348755  0.00243347
     853.000    0.361011  0.00243470
     858.000    0.373698  0.00243418
     863.000    0.386830  0.00243348
     868.000    0.400425  0.00242702
     873.000    0.414496  0.00242005
     878.000    0.429063  0.00241170
     883.000    0.444141  0.00240175
     888.000    0.459749  0.00238736
     893.000    0.475906  0.00236999
     898.000    0.492630  0.00235616
     903.000    0.509942  0.00233920
     908.000    0.527862  0.00232223
     913.000    0.546413  0.00230800
     918.000    0.565615  0.00228518
     923.000    0.585492  0.00226103
     928.000    0.606067  0.00223752
     933.000    0.627366  0.00221423
     938.000    0.649413  0.00218758
     943.000    0.672234  0.00215189
     948.000    0.695858  0.00211912
     953.000    0.720312  0.00208771
     958.000    0.745625  0.00205349
     963.000    0.771828  0.00201913
     968.000    0.798952  0.00198204
     973.000    0.827029  0.00194460
     978.000    0.856093  0.00190719
     983.000    0.886178  0.00186842
     988.000    0.917320  0.00182824
     993.000    0.949556  0.00178705
     998.000    0.982926  0.00174663
     1003.00     1.01747  0.00170488
     1008.00     1.05322  0.00166103
     1013.00     1.09024  0.00161733
     1018.00     1.12855  0.00157476
     1023.00     1.16821  0.00153469
     1028.00     1.20926  0.00149247
     1033.00     1.25176  0.00144924
     1038.00     1.29575  0.00140883
     1043.00     1.34128  0.00136667
     1048.00     1.38842  0.00132544
     1053.00     1.43721  0.00128437
     1058.00     1.48772  0.00124432
     1063.00     1.54000  0.00120436
     1068.00     1.59412  0.00116521
     1073.00     1.65014  0.00112921
     1078.00     1.70813  0.00109200
     1083.00     1.76816  0.00105316
     1088.00     1.83029  0.00101566
     1093.00     1.89461 0.000977844
     1098.00     1.96119 0.000941025
     1103.00     2.03012 0.000906515
     1108.00     2.10146 0.000872117
     1113.00     2.17531 0.000837478
     1118.00     2.25175 0.000803398
     1123.00     2.33088 0.000772345
     1128.00     2.41280 0.000742215
     1133.00     2.49759 0.000712565
     1138.00     2.58536 0.000684788
     1143.00     2.67621 0.000655834
     1148.00     2.77026 0.000627205
     1153.00     2.86761 0.000599551
     1158.00     2.96839 0.000573517
     1163.00     3.07270 0.000547410
     1168.00     3.18069 0.000522501
     1173.00     3.29246 0.000498836
     1178.00     3.40817 0.000476007
     1183.00     3.52794 0.000455051
     1188.00     3.65192 0.000434621
     1193.00     3.78025 0.000413806
     1198.00     3.91310 0.000394525
     1203.00     4.05061 0.000375878
     1208.00     4.19296 0.000357532
     1213.00     4.34031 0.000339001
     1218.00     4.49284 0.000322408
     1223.00     4.65073 0.000306960
     1228.00     4.81416 0.000291962
     1233.00     4.98334 0.000277871
     1238.00     5.15847 0.000263650
     1243.00     5.33975 0.000250352
     1248.00     5.52740 0.000238195
     1253.00     5.72164 0.000226018
     1258.00     5.92271 0.000214091
     1263.00     6.13085 0.000203200
     1268.00     6.34630 0.000193055
     1273.00     6.56932 0.000183247
     1278.00     6.80019 0.000174188
     1283.00     7.03916 0.000165109
     1288.00     7.28653 0.000156919
     1293.00     7.54259 0.000148310
     1298.00     7.80766 0.000141004
     1303.00     8.08204 0.000133645
     1308.00     8.36605 0.000126336
     1313.00     8.66006 0.000120057
     1318.00     8.96439 0.000113223
     1323.00     9.27942 0.000107239
     1328.00     9.60552 0.000101354
     1333.00     9.94308 9.56795E-05
     1338.00     10.2925 9.06050E-05
     1343.00     10.6542 8.59369E-05
     1348.00     11.0286 8.12739E-05
     1353.00     11.4162 7.66072E-05
     1358.00     11.8174 7.23078E-05
     1363.00     12.2327 6.86432E-05
     1368.00     12.6625 6.44191E-05
     1373.00     13.1075 6.07206E-05
     1378.00     13.5682 5.74262E-05
     1383.00     14.0450 5.41385E-05
     1388.00     14.5385 5.10556E-05
     1393.00     15.0495 4.81865E-05
     1398.00     15.5783 4.54439E-05
     1403.00     16.1258 4.30836E-05
     1408.00     16.6925 4.02991E-05
     1413.00     17.2791 3.79916E-05
     1418.00     17.8863 3.57587E-05
     1423.00     18.5149 3.37494E-05
     1428.00     19.1655 3.18419E-05
     1433.00     19.8390 2.99266E-05
     1438.00     20.5362 2.82094E-05
     1443.00     21.2579 2.65079E-05
     1448.00     22.0050 2.50832E-05
     1453.00     22.7783 2.36171E-05
     1458.00     23.5787 2.21289E-05
     1463.00     24.4074 2.08185E-05
     1468.00     25.2651 1.96054E-05
     1473.00     26.1530 1.85493E-05
     1478.00     27.0720 1.75126E-05
     1483.00     28.0234 1.64868E-05
     1488.00     29.0082 1.56228E-05
     1493.00     30.0276 1.48860E-05
     1498.00     31.0828 1.40682E-05
     1503.00     32.1752 1.32944E-05
     1508.00     33.3059 1.25219E-05
     1513.00     34.4763 1.18701E-05
     1518.00     35.6879 1.11777E-05
     1523.00     36.9420 1.04950E-05
     1528.00     38.2402 9.92275E-06
     1533.00     39.5841 9.36225E-06
     1538.00     40.9752 8.86169E-06
     1543.00     42.4151 8.32769E-06
     1548.00     43.9057 7.88358E-06
     1553.00     45.4486 7.50443E-06
     1558.00     47.0458 6.97184E-06
     1563.00     48.6991 6.63888E-06
     1568.00     50.4105 6.26638E-06
     1573.00     52.1820 5.92399E-06
     1578.00     54.0158 5.61399E-06
     1583.00     55.9140 5.21387E-06
     1588.00     57.8790 4.85123E-06
     1593.00     59.9130 4.62629E-06
     1598.00     62.0184 4.43771E-06
     1603.00     64.1979 4.19767E-06
     1608.00     66.4539 3.95044E-06
     1613.00     68.7893 3.72297E-06
     1618.00     71.2067 3.51381E-06
     1623.00     73.7090 3.27653E-06
     1628.00     76.2993 3.10335E-06
     1633.00     78.9807 2.90398E-06
     1638.00     81.7562 2.75173E-06
     1643.00     84.6293 2.62144E-06
     1648.00     87.6034 2.45543E-06
     1653.00     90.6819 2.31037E-06
     1658.00     93.8687 2.19725E-06
     1663.00     97.1674 2.04887E-06
     1668.00     100.582 1.89392E-06
     1673.00     104.117 1.79726E-06
     1678.00     107.776 1.74374E-06
     1683.00     111.563 1.60979E-06
     1688.00     115.484 1.55963E-06
     1693.00     119.542 1.45142E-06
     1698.00     123.743 1.37184E-06
     1703.00     128.092 1.29661E-06
     1708.00     132.593 1.22518E-06
     1713.00     137.253 1.15559E-06
     1718.00     142.076 1.08258E-06
     1723.00     147.069 1.01183E-06
     1728.00     152.237 9.61935E-07
     1733.00     157.587 8.88785E-07
     1738.00     163.125 8.57172E-07
     1743.00     168.858 7.87949E-07
     1748.00     174.792 7.29674E-07
     1753.00     180.934 6.86267E-07
     1758.00     187.293 6.36096E-07
     1763.00     193.875 5.89293E-07
     1768.00     200.688 5.61603E-07
     1773.00     207.740 5.54112E-07
     1778.00     215.041 4.99111E-07
     1783.00     222.598 4.60204E-07
     1788.00     230.420 4.30702E-07
     1793.00     238.518 4.04499E-07
     1798.00     246.900 3.99984E-07
     1803.00     255.576 3.68933E-07
     1808.00     264.558 3.55258E-07
     1813.00     273.855 3.28422E-07
     1818.00     283.479 3.17175E-07
     1823.00     293.441 2.87782E-07
     1828.00     303.753 2.77263E-07
     1833.00     314.428 2.59950E-07
     1838.00     325.477 2.47940E-07
     1843.00     336.915 2.29787E-07
     1848.00     348.755 2.15487E-07
     1853.00     361.011 1.95242E-07
     1858.00     373.698 1.95597E-07
     1863.00     386.831 1.74868E-07
     1868.00     400.425 1.62047E-07
     1873.00     414.496 1.51162E-07
     1878.00     429.063 1.37984E-07
     1883.00     444.141 1.25675E-07
     1888.00     459.749 1.23572E-07
     1893.00     475.906 1.05995E-07
     1898.00     492.630 1.01768E-07
     1903.00     509.942 9.64878E-08
     1908.00     527.862 8.94274E-08
     1913.00     546.413 8.54464E-08
     1918.00     565.615 8.63256E-08
     1923.00     585.492 6.72056E-08
     1928.00     606.067 6.40051E-08
     1933.00     627.366 6.10963E-08
     1938.00     649.413 5.84673E-08
     1943.00     672.234 5.63876E-08
     1948.00     695.858 5.47649E-08
     1953.00     720.312 5.16661E-08
     1958.00     745.625 5.02692E-08
     1963.00     771.828 4.87167E-08
     1968.00     798.952 4.64735E-08
     1973.00     827.029 4.45681E-08
     1978.00     856.092 4.23784E-08
     1983.00     886.178 4.04742E-08
     1988.00     917.320 3.93775E-08
     1993.00     949.556 3.72281E-08
     1998.00     982.926 3.49792E-08
     2003.00     1017.47 3.40466E-08
     2008.00     1053.22 3.28804E-08
     2013.00     1090.24 3.11291E-08
     2018.00     1128.55 2.99428E-08
     2023.00     1168.21 2.78071E-08
     2028.00     1209.26 2.72330E-08
     2033.00     1251.76 2.56980E-08
     2038.00     1295.75 2.46600E-08
     2043.00     1341.28 2.35826E-08
     2048.00     1388.42 2.20138E-08
     2053.00     1437.21 2.17891E-08
     2058.00     1487.72 2.08270E-08
     2063.00     1540.00 1.89849E-08
     2068.00     1594.12 1.85024E-08
     2073.00     1650.14 1.76935E-08
     2078.00     1708.13 1.64999E-08
     2083.00     1768.16 1.56236E-08
     2088.00     1830.29 1.49445E-08
     2093.00     1894.61 1.41335E-08
     2098.00     1961.19 1.33892E-08
     2103.00     2030.12 1.29227E-08
     2108.00     2101.46 1.21693E-08
     2113.00     2175.31 1.18106E-08
     2118.00     2251.75 1.09241E-08
     2123.00     2330.88 1.07223E-08
     2128.00     2412.80 9.86079E-09
     2133.00     2497.59 8.96179E-09
     2138.00     2585.36 8.84919E-09
     2143.00     2676.21 8.09684E-09
     2148.00     2770.26 7.58176E-09
     2153.00     2867.61 7.27692E-09
